ANNEE;INSEE;COMMUNE;SINISTRE
"2013";"68110";"GRUSSENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68120";"HAGENTHAL-LE-BAS";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68152";"ILLFURTH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68177";"LAUTENBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68120";"HAGENTHAL-LE-BAS";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68333";"TAGSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68013";"ATTENSCHWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68033";"BETTENDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68326";"STERNENBERG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68129";"HEIMSBRUNN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68381";"WUENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68269";"RIBEAUVILLE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68291";"RUMERSHEIM-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68345";"URSCHENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68097";"FRELAND";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68120";"HAGENTHAL-LE-BAS";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68249";"ORBEY";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68352";"VOLGELSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68026";"BENNWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68245";"OBERMORSCHWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68308";"SICKERT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68077";"EGLINGEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68303";"SCHWOBEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68093";"FLAXLANDEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68260";"RAEDERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68023";"BEBLENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68168";"KNOERINGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68381";"WUENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68016";"BALGAU";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68156";"ISSENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68128";"HEIMERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68365";"WETTOLSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68128";"HEIMERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68379";"WOLFGANTZEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68292";"SAINT-AMARIN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68029";"BERGHOLTZ";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68377";"WITTERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68201";"MASEVAUX";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68099";"FROENINGEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68365";"WETTOLSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68383";"ZELLENBERG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68181";"LEVONCOURT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68012";"ASPACH-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68302";"SCHWEIGHOUSE-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68268";"RETZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68310";"SIGOLSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68201";"MASEVAUX";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68176";"LARGITZEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68362";"WENTZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68152";"ILLFURTH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68249";"ORBEY";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68288";"RUEDERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68335";"THANNENKIRCH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68152";"ILLFURTH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68155";"INGERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68260";"RAEDERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68193";"LUTTENBACH-PRES-MUNSTER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68328";"STORCKENSOHN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68224";"MULHOUSE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68216";"MOOSLARGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68306";"SEPPOIS-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68140";"HIRTZFELDEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68195";"LUTTERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68279";"RODEREN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68037";"BILTZHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68328";"STORCKENSOHN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68342";"UFFHOLTZ";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68101";"GALFINGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68101";"GALFINGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68130";"HEITEREN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68348";"VIEUX-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68018";"BALSCHWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68023";"BEBLENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68355";"WALDIGHOFEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68260";"RAEDERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68317";"SOULTZEREN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68018";"BALSCHWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68192";"VALDIEU-LUTRAN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68091";"FESSENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68208";"MICHELBACH-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68100";"FULLEREN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68381";"WUENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68136";"HETTENSCHLAG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68293";"SAINT-COSME";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68168";"KNOERINGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68089";"FELLERING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68333";"TAGSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68289";"RUELISHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68242";"OBERHERGHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68136";"HETTENSCHLAG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68228";"MUNWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68177";"LAUTENBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68099";"FROENINGEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68125";"HECKEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68362";"WENTZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68330";"STRUETH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68377";"WITTERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68138";"HIRSINGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68242";"OBERHERGHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68089";"FELLERING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68029";"BERGHOLTZ";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68348";"VIEUX-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68083";"ESCHBACH-AU-VAL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68102";"GEISHOUSE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68303";"SCHWOBEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68139";"HIRTZBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68212";"MOERNACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2013";"68368";"WIHR-AU-VAL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68127";"HEIDWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68330";"STRUETH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68073";"DOLLEREN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68370";"WILDENSTEIN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68156";"ISSENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68315";"SOULTZ-HAUT-RHIN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68045";"BOURBACH-LE-BAS";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68242";"OBERHERGHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68148";"HUNDSBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68348";"VIEUX-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68088";"FELDKIRCH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68006";"AMMERZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68040";"BITSCHWILLER-LES-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68233";"NIEDERBRUCK";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68337";"TRAUBACH-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68213";"MOLLAU";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68136";"HETTENSCHLAG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68153";"ILLHAEUSERN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68014";"AUBURE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68284";"ROPPENTZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68287";"ROUFFACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68343";"UNGERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68129";"HEIMSBRUNN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68200";"MANSPACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68193";"LUTTENBACH-PRES-MUNSTER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68180";"LEIMBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68329";"STOSSWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68288";"RUEDERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68056";"BRUNSTATT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68212";"MOERNACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68382";"ZAESSINGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68379";"WOLFGANTZEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68233";"NIEDERBRUCK";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68359";"WATTWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68014";"AUBURE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68023";"BEBLENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68172";"KUNHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68368";"WIHR-AU-VAL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68172";"KUNHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68368";"WIHR-AU-VAL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68133";"HENFLINGEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68179";"LAUW";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68351";"VOGELGRUN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68131";"HEIWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68126";"HEGENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68136";"HETTENSCHLAG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68289";"RUELISHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68287";"ROUFFACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68290";"RUSTENHART";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68039";"BISEL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68089";"FELLERING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68348";"VIEUX-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68335";"THANNENKIRCH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68366";"WICKERSCHWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68362";"WENTZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68267";"REININGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68089";"FELLERING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68098";"FRIESEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68237";"NIEDERMORSCHWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68290";"RUSTENHART";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68293";"SAINT-COSME";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68136";"HETTENSCHLAG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68033";"BETTENDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68356";"WALHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68033";"BETTENDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68209";"MITTELWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68199";"MALMERSPACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68089";"FELLERING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68122";"HARTMANNSWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68193";"LUTTENBACH-PRES-MUNSTER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68288";"RUEDERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68251";"OSENBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68128";"HEIMERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68021";"BARTENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68152";"ILLFURTH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68128";"HEIMERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68151";"HUSSEREN-WESSERLING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68249";"ORBEY";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68301";"SCHLIERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68337";"TRAUBACH-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68372";"WILLER-SUR-THUR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68379";"WOLFGANTZEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68016";"BALGAU";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68089";"FELLERING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68016";"BALGAU";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68136";"HETTENSCHLAG";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68381";"WUENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68075";"DURMENACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68304";"SENTHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68012";"ASPACH-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68319";"SPECHBACH-LE-BAS";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68302";"SCHWEIGHOUSE-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68066";"COLMAR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68330";"STRUETH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68142";"HOHROD";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68014";"AUBURE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68030";"BERGHOLTZZELL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68008";"APPENWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68209";"MITTELWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68089";"FELLERING";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68257";"PFETTERHOUSE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68334";"THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68099";"FROENINGEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68348";"VIEUX-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68355";"WALDIGHOFEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68210";"MITTLACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68290";"RUSTENHART";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68015";"BALDERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68115";"GUEWENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68006";"AMMERZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68212";"MOERNACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68018";"BALSCHWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68077";"EGLINGEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68348";"VIEUX-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68146";"HOUSSEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68181";"LEVONCOURT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68132";"HELFRANTZKIRCH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68257";"PFETTERHOUSE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68366";"WICKERSCHWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68078";"EGUISHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68133";"HENFLINGEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68032";"BERRWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68147";"HUNAWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68315";"SOULTZ-HAUT-RHIN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68355";"WALDIGHOFEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68306";"SEPPOIS-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68240";"OBERDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68021";"BARTENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68132";"HELFRANTZKIRCH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68328";"STORCKENSOHN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68281";"ROGGENHOUSE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68021";"BARTENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68276";"RIMBACHZELL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68022";"BATTENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68284";"ROPPENTZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68022";"BATTENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68155";"INGERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68172";"KUNHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68019";"BALTZENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68028";"BERGHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68192";"VALDIEU-LUTRAN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68224";"MULHOUSE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68333";"TAGSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68188";"LINTHAL";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68073";"DOLLEREN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68122";"HARTMANNSWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68239";"OBERBRUCK";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68091";"FESSENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68128";"HEIMERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68181";"SCHWEIGHOUSE-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68074";"DURLINSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68284";"ROPPENTZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68150";"HUSSEREN-LES-CHATEAUX";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68056";"BRUNSTATT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68156";"ISSENHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68213";"MOLLAU";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68268";"RETZWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68113";"GUEMAR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68062";"CARSPACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68299";"SAINT-ULRICH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68128";"HEIMERSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68337";"TRAUBACH-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68213";"MOLLAU";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68180";"LEIMBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68097";"FRELAND";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68237";"NIEDERMORSCHWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68272";"RIEDWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68002";"ALTENACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68301";"SCHLIERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68327";"STETTEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68333";"TAGSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68333";"TAGSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68138";"HIRSINGUE";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68029";"BERGHOLTZ";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68186";"LIGSDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68209";"MITTELWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68353";"WAHLBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68311";"SONDERNACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68222";"MUESPACH-LE-HAUT";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68155";"INGERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68301";"SCHLIERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68245";"OBERMORSCHWILLER";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68321";"STAFFELFELDEN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68033";"BETTENDORF";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68195";"LUTTERBACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68287";"ROUFFACH";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68015";"BALDERSHEIM";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68040";"BITSCHWILLER-LES-THANN";"RECUPERATION D'ESSAIM D'ABEILLES"
"2014";"68143";"HOLTZWIHR";"RECUPERATION D'ESSAIM D'ABEILLES"
